"","length_own","length_matdis","length_bond","length_illchild","length_illparent","length_illspouse","resp_len","unaffordable","recStatePay","weight"
"2338",25,0,0,0,0,0,0,NA,0,14161.3227468452
"905",0,0,0,0,0,0,0,NA,NA,54767.9959814321
"2407",0,0,0,1,0,0,0,NA,NA,17231.6176206453
"2403",135,0,0,0,0,0,0,NA,0,13457.2429643418
"115",3,0,0,0,0,0,0,NA,0,9472.26190881856
"599",0,0,0,0,0,0,0,NA,NA,108367.389443522
"1020",0,0,0,0,0,0,0,NA,NA,30954.4989979595
"2120",0,0,0,0,0,0,0,NA,NA,8219.4246978862
"2813",0,0,0,0,0,0,1,NA,0,10025.5222336332
"1562",0,0,0,0,0,2,0,NA,0,18252.8056614884
"902",0,0,0,0,0,0,0,NA,NA,185187.275650729
"1405",0,0,0,0,0,0,0,NA,NA,334493.393870968
"584",15,0,0,0,0,0,0,NA,0,7456.251000417
"2756",0,0,40,0,0,0,1,NA,0,12210.0228524898
"1369",0,0,0,0,0,0,0,NA,NA,37552.0804168211
"831",0,0,0,0,0,0,0,NA,NA,29163.2147517497
"1092",0,0,0,0,0,23,0,NA,0,11926.6963628654
"2751",0,0,0,0,0,0,0,NA,NA,41093.602994997
"522",5,0,0,0,0,0,0,NA,0,9887.87850039316
"1811",0,0,0,0,0,0,0,NA,NA,5595.4721518183
"879",0,0,0,0,0,0,0,NA,NA,39162.9408911948
"1916",0,0,0,0,0,0,0,NA,NA,61694.4710427417
"2559",0,0,0,0,NA,0,0,NA,0,11467.862682384
"1370",0,0,0,0,0,0,0,NA,NA,12249.7628696354
"891",5,0,0,0,0,0,0,NA,0,17408.5573666209
"186",0,0,0,0,0,0,0,NA,NA,50912.8043905863
"1012",0,0,0,0,0,0,0,NA,NA,65176.0213878278
"213",15,0,0,0,0,0,0,NA,0,9894.33621331773
"2196",0,0,0,0,5,0,0,NA,0,8308.33571834665
"66",0,90,0,0,0,0,1,NA,1,49236.5566667743
"966",35,0,0,0,0,0,0,NA,1,56203.9789368017
"227",0,0,0,0,0,0,0,NA,NA,334493.393870968
"1854",40,0,0,0,0,0,1,NA,0,7822.73672032719
"432",0,0,0,0,0,0,0,NA,NA,191725.790629528
"2339",0,0,1,0,0,0,1,NA,0,8581.73318199383
"190",0,0,0,0,0,0,0,NA,NA,44149.8225344707
"1556",0,0,0,0,10,0,1,NA,0,12502.598635971
"433",0,0,0,0,0,0,0,NA,NA,64430.4619242653
"650",0,0,0,0,0,0,0,NA,NA,41093.602994997
"1186",0,0,0,0,10,0,1,NA,0,60021.3350662354
"1804",0,0,0,0,0,0,0,NA,NA,66204.5253255822
"1501",0,0,0,3,0,0,0,0,0,16707.3263163612
"1771",0,0,0,0,0,0,0,NA,NA,40208.8712392397
"1674",0,0,0,0,0,0,0,NA,NA,35822.584549527
"1933",0,70,0,0,0,0,1,NA,0,18257.306917066
"1014",0,0,0,0,0,0,0,NA,NA,37950.0679760867
"1255",5,0,0,0,0,0,0,NA,0,24663.1534222441
"1687",0,0,0,0,0,0,1,1,NA,14887.2511478197
"557",90,0,0,0,0,0,0,NA,1,23631.42045006
"463",0,0,0,0,0,0,0,NA,NA,17909.6857528785
"524",0,0,0,0,0,3,0,NA,0,13818.5657626225
"2500",0,0,0,0,0,0,0,NA,NA,129400.808904688
"1635",0,0,0,0,0,0,0,NA,NA,243958.512496846
"1519",0,0,0,0,6,0,0,NA,0,16003.0222553316
"1449",0,0,0,0,0,0,0,NA,NA,15750.7675130153
"2358",0,0,0,0,0,0,0,NA,NA,169332.809014459
"2493",0,0,0,0,0,0,1,1,NA,12959.6663778611
"406",5,0,0,0,0,0,0,NA,0,9206.95481237869
"1009",0,0,0,0,0,0,0,NA,NA,27521.9044034981
"1395",60,0,0,0,0,0,0,NA,1,19402.6332356089
"1829",0,0,0,0,0,0,0,NA,NA,200954.933280956
"688",0,0,0,0,0,0,1,NA,0,21945.189148111
"1011",0,0,0,0,0,0,0,NA,NA,117762.093968773
"1250",0,0,0,0,0,0,0,0,NA,10506.8262172557
"2069",5,0,0,0,0,0,0,NA,0,7964.33097237048
"641",0,0,0,0,0,0,0,NA,NA,186496.421598281
"1830",0,0,0,0,10,0,0,NA,1,9947.01782516059
"1849",0,0,0,0,0,0,0,NA,NA,41792.1145898488
"652",0,0,0,0,0,0,0,NA,NA,78578.617838371
"2670",15,0,0,0,0,0,0,NA,0,23027.8294000904
"127",0,0,0,38,0,0,1,NA,0,5541.37319557254
"1880",0,0,0,0,0,0,0,NA,NA,87602.2910096625
"2279",0,0,0,0,0,0,0,NA,NA,39316.9534334254
"1129",0,0,0,0,0,0,0,NA,NA,32289.5876802177
"88",0,0,0,0,0,0,0,NA,NA,61249.9083154365
"2136",6,0,0,0,0,0,0,0,1,16365.0937276043
"764",0,0,0,0,0,0,0,NA,NA,7456.251000417
"254",0,0,0,0,0,0,0,NA,NA,39295.8600412964
"1631",2,0,0,0,0,0,1,NA,0,8605.70923865227
"414",15,0,0,0,0,0,0,NA,0,7207.79723773527
"2637",45,0,0,0,0,0,1,NA,NA,12426.7948201808
"2662",0,0,0,0,0,0,0,NA,NA,36016.7193779814
"1149",5,0,0,0,0,0,0,NA,1,13210.6017509786
"1317",0,0,0,0,0,0,0,0,NA,20787.8222032299
"2621",0,0,0,0,0,0,0,NA,NA,41944.9590479132
"1612",0,0,0,0,0,0,0,NA,NA,27478.8881604486
"1490",0,0,0,0,0,0,0,NA,NA,109828.547616701
"2006",0,0,0,0,0,0,0,NA,NA,129234.791722305
"292",0,0,0,0,0,5,0,NA,0,12184.2058943993
"1104",90,0,0,0,0,0,0,NA,0,17508.6498147868
"1735",0,0,0,0,0,0,0,NA,NA,63571.3062072092
"1672",4,0,0,0,0,0,0,1,0,8979.7076957736
"1704",50,0,0,0,0,0,0,NA,0,20185.7776389138
"918",23,0,0,0,0,0,1,0,0,46716.9142665895
"2163",0,0,0,0,0,0,0,NA,NA,36831.9140687082
"1841",225,0,0,0,0,0,0,NA,0,6486.21779256967
"193",0,0,0,0,0,0,0,NA,NA,12959.6663778611
"455",0,0,0,0,0,0,0,NA,NA,8219.4246978862
"2333",0,0,0,0,0,0,1,1,NA,17378.9522790571
"1064",0,0,0,0,0,0,0,NA,NA,56300.1648971722
"2475",45,0,0,0,0,0,0,NA,1,12959.6663778611
"172",15,0,0,0,0,0,1,NA,0,20229.5078830187
"857",0,0,0,0,10,0,0,NA,0,20943.9612480748
"2284",0,0,0,0,0,0,0,0,0,9107.89530279455
"1643",0,0,0,0,0,0,0,NA,NA,16349.5607305178
"506",0,0,0,0,0,0,0,NA,NA,20368.7555755162
"563",NA,0,0,0,0,0,0,NA,0,29967.190009126
"1691",0,0,0,0,0,0,0,NA,NA,71309.1002968774
"1698",0,0,0,0,0,0,0,NA,NA,50563.5849212193
"1231",0,0,0,135,0,0,0,NA,0,10568.5057549408
"1004",0,0,0,0,0,0,0,NA,NA,57078.4255854648
"1952",15,0,0,0,0,0,0,NA,0,9606.77856654345
"2495",0,0,10,0,0,0,0,NA,0,12679.7251362158
"716",4,0,0,0,0,0,0,NA,0,16263.9823131638
"81",10,0,0,0,0,0,0,NA,0,14205.0125118788
"474",0,0,0,0,0,0,0,0,NA,28919.7260997018
"2288",20,0,0,0,0,0,0,NA,0,6955.45012441441
"2253",0,0,0,0,0,0,0,NA,NA,55828.5463304562
"2503",0,0,0,0,0,0,0,NA,NA,26937.136126068
"1681",0,0,0,0,0,0,0,NA,NA,28476.9279247697
"446",0,0,0,0,0,0,0,NA,NA,92726.3897735807
"1284",0,0,0,0,0,0,0,NA,NA,78594.3194027486
"325",20,0,0,0,0,0,0,NA,0,14663.0191280237
"2766",90,0,0,0,0,0,0,NA,0,16671.494274495
"231",113,0,0,0,0,0,1,NA,0,9047.4394297413
"1967",10,0,0,0,0,0,0,NA,0,26302.5476421664
"1965",0,0,0,0,10,0,0,NA,0,10655.2523063782
"2114",20,0,0,0,0,0,0,NA,0,8308.33571834665
"2589",30,0,0,0,0,0,0,NA,NA,18205.2528780302
"2090",3,0,0,0,0,0,1,0,0,8967.18329409329
"1650",23,0,0,0,0,0,1,NA,0,6955.45012441441
"67",40,0,0,0,0,0,0,NA,0,20824.7946317455
"2732",68,0,0,0,0,0,1,0,1,18217.7167040408
"1910",11,0,0,0,0,0,0,NA,NA,18618.4645321763
"1089",0,0,0,0,0,0,0,NA,NA,24663.1534222441
"1268",0,0,0,0,0,0,1,NA,1,18622.0164120329
"935",0,0,0,0,0,0,0,NA,NA,38698.4610119731
"1286",0,0,0,0,0,0,0,NA,NA,134690.143133341
"1803",0,0,0,0,0,0,0,NA,NA,334493.393870968
"1100",0,0,0,0,0,0,0,NA,NA,102039.81066578
"457",0,0,0,0,0,0,0,NA,NA,34880.0861966223
"1192",0,0,0,0,0,0,0,NA,NA,63516.867538643
"240",0,0,0,0,0,0,0,NA,NA,32251.259393174
"427",9,0,0,0,0,0,1,1,0,10542.6637615822
"489",5,0,0,0,0,0,1,NA,0,16431.0478257157
"134",0,0,0,0,0,0,0,NA,NA,102280.334704666
"1390",20,0,0,0,0,0,1,NA,0,7231.64738395703
"1520",0,0,0,0,0,0,0,0,NA,27219.4276571921
"2603",0,0,0,0,0,0,0,NA,NA,45654.9649554952
"1374",0,0,0,0,0,0,0,NA,NA,78350.3036447075
"2777",0,0,0,0,0,0,0,NA,NA,12325.9167894237
"2483",0,0,0,0,0,NA,1,NA,0,5955.83114209306
"490",0,0,0,0,0,0,0,NA,NA,5364.51017332832
"1827",0,0,0,0,0,0,0,NA,NA,157022.747727941
